Control Number,Confidence,Concentration,Responsiveness,Initiative,Excitability,Hearing Sensitivity,Body Sensitivity,CR,IP,PP,Total Score,CR.1,MP,PP.1,IP.1,HG,H1,H2,ACT,Total Score.1,BehElim,X_axis,Y_axis,Z_axis
09-0946,3.001347958154837,4.004338553227831,3.970434393612901,4.995451955409586,4.98044227189432,5.008510312771038,5.006134331571641,2.981678171624634,3.0087642483909227,3.0052967871380747,30.966936127223676,4.995423318794,5.001367441731024,5.036212665551765,4.997522772632828,4.990641020709763,4.0251189648843635,4.9672547773179065,4.006652768405878,37.99366542105942,0,166.49753877627967,4.217606076163049,12.603813691902864
09-0945,3.971373741060891,5.024336541295987,4.001452072185982,4.9924253398277285,4.980143654199914,4.995470879248661,5.0095860273788375,3.002148141452576,0.9807261101016815,0.9794048586333407,33.07520660716278,3.9842351360328885,1.9925749530684393,3.003105686773914,3.0102974651535246,5.045564072624076,0.9788237085077489,0.9985928458563339,4.992892912452574,23.873227672663447,0,145.95990556686664,2.779905707873695,12.882643506699154
09-0607,4.995602996987765,3.9689965951038157,4.998808205079738,4.998522854117364,4.988910744315168,5.001840490379522,4.998175256169552,2.9997630162817157,3.0018687552908765,3.039719210107821,33.861017412797196,3.9942618630530853,3.984795629922291,4.028432330974924,3.9974706283338874,3.99327218471056,5.015792407616445,5.022966926359027,4.997288188705197,34.8728902931897,0,126.31686415865104,2.2293276247610927,8.894960163272057
09-0606,3.9849316413572797,4.00603745558634,4.012342532000999,5.003557927138407,5.013901323900934,4.988368277989495,5.005645172224287,2.9947253579766664,2.002489555198478,3.0216383318945352,31.840318274047394,3.981529958406713,3.0251875656914193,4.988654163633373,4.003344286434573,4.022364528816844,2.003572002357878,2.9900328580232527,5.007588062873139,30.09162539975499,0,46.80616395731665,4.457605655919157,7.372095967192094
09-0605,4.0387935671982085,4.031172638399943,3.996806378618244,4.980999066575095,4.99539742260455,5.0048339631875605,4.9986976535817655,2.9776915388263925,3.028149419377663,2.015328722432491,32.07180110636335,4.018307319354664,3.9697111425527187,3.9821345583260355,4.975799840176946,3.9937679661436127,3.945997179003463,3.0007548119895504,5.009703496175037,32.93039124528972,0,-40.48432740799969,2.860283004744198,12.689073852464777
09-0604,2.996857016065505,4.004116784679358,2.9823266056597615,3.9895878695844273,3.9927314977448143,5.004149849357024,4.994255620694958,3.004152577074729,1.9960532260696355,3.006543701123049,28.066166589853953,4.001864178719091,2.0039556800028158,2.9982820864008173,4.995891007966174,3.009338949253836,3.0663371088921494,3.9851121802694074,5.008441910743002,29.059039872038454,0,-64.2522832578343,3.6936615793295475,11.89271020074808
09-0603,5.002201602977643,4.024093010792269,5.000125066977901,4.988607974343702,4.992490352267522,4.989456543083401,4.997388506291606,3.011394360165417,3.0220476935707685,2.006557236641483,34.088846936993036,4.001490534147804,5.023184722369633,5.015717899116653,5.007500572679763,4.010036313530368,3.967472735534072,4.990916200767553,4.984847413412671,36.997748372085375,0,-58.52234039787215,3.7243426951626226,8.00712602192046
09-0602,5.009854744126511,3.9908155437857484,3.981576168994812,5.015580833622413,4.998110740780998,5.008760227206867,5.00052491314861,3.0365510662370436,1.00492811464704,2.972915415987707,33.04565792307625,4.009325466125941,3.986310293731384,5.027866976360704,4.994199174943379,4.001638778782068,0.9966988845227033,3.0031240563311385,4.998321806941043,31.072803772822855,0,-36.08270055667567,2.882188154781531,10.073879954300676
09-0601,4.000779152033687,3.9995322105475184,4.967242909089803,3.983669280719711,5.023360424425693,5.004710731333594,4.989038209467774,3.0167836359872577,2.0314241207292167,1.9798304585177504,32.00018129678438,4.03903144122785,4.000447727854001,4.003727884676807,4.995088001281799,4.971062464698754,1.9855194892119987,3.027936486199847,4.9896247312762885,31.873071088231875,0,-29.184599918241066,3.7795659189024207,10.62053884054085
09-0346,5.030289641413079,4.00048935190049,4.012371518577128,4.967636384377805,4.997924905329929,5.006284059083264,5.003837985924662,2.983326414869692,1.969797611708214,2.9818278721077847,32.98146880210022,4.985277016539756,3.0153391924095017,5.013084955145632,5.002429749292819,4.0056517019289055,3.003583378835417,4.0267135721918885,4.990642497250072,34.00559166752829,0,-27.553740803314255,3.040134450085209,12.495702613203347
09-0345,3.9888735941023783,4.9676303641232655,5.00985235800887,4.963741053781623,4.989208533286067,4.996784376633772,5.000527680395689,2.9998473319358845,3.0081808137698793,2.00093508369291,33.88511534940011,4.974229730830029,2.948305568781568,3.9971243880355094,5.006385188529123,4.988178628572582,5.005923495205905,4.935986064730612,4.994273901850392,37.06457818289313,0,-31.583680014800457,2.8506378739934517,11.445601260346722
09-0344,3.003477529522621,3.982948393290922,4.007947250206072,3.9728968625966763,4.00034648132379,5.001519642981467,5.006137668227064,3.0076013988844306,2.954649829373044,0.9954885630101045,29.01058904921515,4.999570734676446,3.999143795862975,4.029142903113848,5.022537895864159,4.990660246325395,3.017752681266252,5.019449495650878,4.997408362984711,36.05664864268281,0,-23.135550481587664,3.303565957627728,12.620008123844766
09-0343,2.986732453911926,3.983989182111884,4.022168484109911,4.0250968821744895,4.024087484178731,5.0005381939241635,5.0037305172987185,2.9911637448769417,2.9990147534588276,1.013001724862439,28.896971107486635,4.974446453668266,3.973285310881368,4.029447289104201,5.006510465663535,4.012104250937356,1.985404354174801,5.018559396416817,4.995025922449693,34.078939826968124,0,11.683571921648547,4.571295121639665,9.448465350404815
09-0342,2.9764119147044057,5.011999497950822,4.988684912659462,4.000298732064109,3.993099028204539,4.99874178234785,5.000735802729756,3.01001419601444,2.0173228600385356,1.9845268745729496,31.176838218522228,3.9952625558527064,4.016368084599013,2.9842807803833313,4.020017831409209,5.010699281349725,4.033204136225982,4.9974846489776965,4.976372867635625,33.862105390841634,0,49.69743212978192,3.5582962768998985,8.726176179096111
09-0341,4.989068018632397,5.0127306060718455,3.975650518785894,5.009239395005852,4.98379140494379,5.001447861566509,4.997817190578715,2.009030326516386,3.024527329618521,2.0164517174718988,33.92599466726341,4.012232951155934,3.9865358451394526,3.00766847138818,4.9985631651396645,3.984582187701059,1.9791686331711495,4.990345743830574,5.002291124506788,31.99051899253757,0,53.50203283581069,3.989583890128491,8.33953485416596
09-0340,3.999338172553553,5.0047298808868925,4.998808488656597,5.009888939764936,4.9931241912102085,5.010669328542174,5.0093417384950785,3.015885861639616,3.012532011874989,1.9868532158365113,33.994590903560976,5.02137462360769,2.0303195175656508,2.9800703924679026,4.964918449989923,5.004436997107583,1.9836842916031374,4.017326627277627,4.999170590413555,30.997739238800396,0,38.4215746942718,3.3921062503157904,12.074556155134143
09-0339,3.9923286024265323,4.012029228898186,4.994087507231813,5.001035623662299,5.001767206104544,5.009128151273192,5.013310718182192,3.010299605860543,1.9950701218328553,1.993302035860671,33.10802053957587,4.978097009010398,3.9837747798600733,4.016340214652298,3.9936591708005738,5.000415058090909,4.94722429864041,4.003769563223112,5.011021608995485,36.12026920077508,0,36.77669924073583,2.9683669725446062,11.111333505316564
09-0338,3.987626813183194,4.997603951076174,4.98566888334113,4.998621575665679,5.0094456998856,4.989964001453332,4.997919545151291,3.003660821114039,3.0092490305565502,2.0143497097281573,33.9737531193134,4.986804842707362,3.0076399939216336,4.992105640176151,4.988001550081483,4.982420305311449,5.007054962431273,4.993446264684437,4.999207462769124,38.22504667198446,0,25.076829873645256,3.5808725643803285,11.498382630171205
09-0337,3.974869870775841,4.0175443033000295,3.998641418315489,5.019253486007554,5.0138188814434335,5.008367730131729,5.006393773595916,2.99180990350694,3.042694562426159,1.0080872067012914,31.974236962614345,5.005084322153105,3.9851093719264035,3.984039953988018,4.9990661451657346,2.9836770814644753,5.046635541070645,5.0621785171531295,4.983098445359106,36.11785916983722,0,8.592674832485462,3.2406310417347215,11.58715183639066
09-0310,2.9985149485565272,3.000128282752655,2.989593934143421,3.002691104995656,4.985648149062925,3.0101148243491567,4.9956645633668195,2.98339879068307,1.0012789266766464,1.979945127773931,24.814508895740687,5.010546940249357,3.995968087926917,3.959162758639737,4.995242938468988,3.9840024113138433,4.99238804213412,4.014628720010898,4.987814025059563,36.07348225029604,0,7.163931936265056,3.026382045703124,8.149899176877593
09-0309,4.973111464215986,5.000844627381031,3.968761557991785,5.025789202619691,4.986950210306212,4.998716245544862,4.996394939594086,3.0028118420402006,2.016305604741658,1.0170518180657186,33.906079399596706,4.0113421075224895,2.999927573527343,4.021679676187151,5.00390134973479,3.9997756035340633,2.054153500652735,4.98478380244659,4.984794630104462,32.03672196739261,0,3.880715399938748,-8.437660917476501,9.757707671514995
09-0308,5.013581787241155,3.9961232091388403,4.992493664045705,5.011443598097168,4.995563416732391,5.004317576929372,4.997630645461422,2.9948153698357185,1.9927153139379032,2.0014260260678465,34.040266256294,4.020634950949053,4.000438304552611,5.003859694220217,4.990071362560697,3.993795010327701,4.96654993095728,5.021374718622977,4.997585695591208,37.002694943639455,0,4.118332108865321,16.88421527201733,14.451890798916638
09-0307,4.001473153607183,3.0099907566110677,2.980665311768738,3.988612320792058,5.009394261816766,5.004194910711238,5.004200070517613,0.9960560435646268,1.0181616138834266,0.965670643224228,29.11995436118972,3.010192144506766,3.028117502626958,2.0050260505644983,4.003194653586657,4.004269487645366,4.958342807236578,5.0125373819990635,4.014176347322481,30.103632361106133,0,150.0216482586272,63.60113555165651,165.28541552661204
09-0306,4.973954346384361,3.9938518636495357,5.00394134206308,4.990836456886854,4.982707137027466,4.992782344067891,4.99340612561371,3.014402124376263,3.015372768172943,1.986495827142506,33.936098022614885,2.998323126151909,3.0242518468144635,4.016651293124041,4.00547597605138,3.982056321204622,2.0426039420864543,5.010884088809011,5.004465025739619,30.016435905845842,0,167.3931384943876,-32.42610648580235,-167.14721978608088
09-0305,4.9944746017423,4.014252730556464,3.988837993040409,4.986590829037716,4.991664797450116,4.996756544303738,5.009507994244683,3.01757495189306,2.98964160549051,2.9934356400480673,33.01410767051103,5.014855761006481,3.987267315788028,3.9847495237295227,3.0005246143727082,3.9964684153785135,4.994810818913532,4.0248858234544,5.001256146759357,31.96121075105022,0,12.98485573817311,-69.99885141803797,-6.92245070286972
09-0304,3.986559373571371,2.983474295245753,4.0189136903113765,5.022442748345042,4.9918649429819855,5.006375650370292,5.005753219248541,1.9841397267985807,2.013188309945719,1.981261080725728,31.194215678421333,4.000976516196492,4.000728051037457,2.981619215334961,3.978326590422455,3.99800725059281,0.9701088774338983,3.9864697727906986,4.99018242829415,28.994939281883454,1,-58.693647051850085,-31.845300639674516,82.63790243996195
09-0303,4.005703475139212,2.9839593875734467,3.027288743439609,3.992533800359421,5.012924945899705,4.9957896295704645,5.004057953503962,0.9972983834467883,1.0139938504373214,1.0215172812637872,29.040643778476266,4.00384294772902,2.9802274119285252,3.0109961519302133,3.0132379134762037,4.00665624433549,5.008064603793827,5.007549735074561,5.003826245913435,31.942810163695064,1,-51.41800953171111,43.472493791958904,127.44757065454343
09-0302,5.023953121394931,3.0100342006073566,4.011559234504757,4.98528195708435,5.007250066420185,5.008283643195575,4.998197643465129,2.9944382887939702,2.0125543767288128,2.993994402601001,32.06999161295382,3.993086460194788,2.9763597972603746,3.0231833494095532,4.009179108085751,4.029981647363374,5.010205491369969,3.975760880612163,4.997392949198974,31.847640761204776,0,-60.99776597534044,64.52170214771216,161.23587505195866
09-0301,4.966491686481127,3.9987075417051767,3.9736102930213124,5.005894386072577,5.012402999864142,5.011081425898575,5.005088351778052,3.004042959417827,1.9993018896699393,1.007374538913362,32.945066943729934,4.002192802173164,2.9886685563261484,3.01065193301592,4.997166415881512,4.021914172427467,5.029002288140975,4.023051784625039,5.002374950224116,32.85968661907413,0,-131.70040495429268,65.04327652054982,162.8070509996653
08-1588,5.002055453557105,4.993374657751284,5.025609936065114,4.998208943814602,5.018372563232258,5.009711710663361,4.982103929360657,2.9709043592205404,3.0208536240707473,3.003310615176255,35.111316381916325,3.9772036225445575,4.028601409953415,4.032084556415826,4.973174374718138,3.9984814251903535,0.9898473054684535,1.000498049315785,5.004591024108683,28.003553038859025,0,-151.1887875737043,65.38520678530048,164.56853428372648
08-1587,3.997138513920528,3.0129919555402584,3.026809863978258,4.005429705341318,4.995805133268001,5.016811893735774,5.002704635083522,2.981245009181114,0.984137414627529,1.0113097332631389,28.950356317181907,5.0144745128543144,2.971326180742257,2.0112981117455453,5.00447332087529,3.9674684787387497,3.9583920897759257,1.976771445693362,4.995814133994346,29.832037381864073,0,-158.5018697889261,69.12876669463118,163.41254044275152
08-1586,1.0119964825228778,0.9911359533148729,2.0003197083925186,1.034834451782935,0.9837035529960663,2.9992295292748383,5.000982241829366,0.9984915395047478,1.0001653920637754,1.0268110242354997,13.937757773345615,2.985883675419688,2.0097919646018623,2.010206330975699,4.992180955688759,2.9895355887561803,2.991607612452379,0.998586311117648,4.002523285599382,22.90529884430438,1,-167.33822806977844,70.98933621364931,161.2916462884343
08-1585,4.003809707947293,3.997077711141568,5.022508732690156,5.016830398431295,4.983791973005067,5.0015047371951065,4.9884293286090955,3.0100925520764723,2.0018901315344553,3.0108282579037247,33.10608211630089,4.987577192994121,3.0078215297331203,5.0164594227947275,4.991860624445707,4.018786746518007,0.9993960240262592,1.0067168517473517,5.0165171404408575,29.038375779028055,0,-128.06350044139006,82.57453015978973,-163.21246699050502
08-1584,3.9865627164794915,3.0204241889651944,3.9906136044577516,4.0004978785739285,4.974773061097024,5.0027229722950155,5.00249209043306,3.0009666212845962,3.019874318492276,3.0279257959981014,29.95432691912156,4.967454742066824,4.9873721438533565,3.995357125737481,4.998840979532403,1.9988739070814712,2.034561206901003,1.0258461954758582,5.0112811103589205,28.938503533217656,0,-0.764892164471636,3.8523112940440756,-38.468714678503765
08-1583,3.9942986794661253,3.022466485259654,3.968247032872217,4.974038895382241,4.993703696670042,4.999487119337343,5.00362472567494,2.0086211538301733,1.9836021169879796,2.0112537497420333,30.999736480302925,3.9884942722101804,3.0109589243444397,3.975127741257762,5.021555102192746,3.9743459944515167,3.9537155866188622,5.03495220406505,5.008128708783791,34.89912114608723,0,-130.72129591610374,-82.7002712392045,94.59325516226455
08-1582,3.985775450306211,3.022951912998494,3.9870642521778556,4.99078432036805,4.994726771918165,5.004604017630717,4.988628588994515,3.00253314662536,2.004090585912953,2.002107829882161,31.116609236961438,3.986593025497141,4.010881503472029,4.000380548558955,4.002176363351004,3.9958069466364696,2.9884469411375427,5.026735546862598,5.021295704235182,32.908453191631224,0,-172.23561959310237,15.018316864609753,144.6997672075792
08-1581,5.019227663125578,3.995881878874877,5.029422935384983,5.01310652923207,5.010808704590509,4.9854689799943275,4.9927199508142195,3.016385663217205,1.9916467391660724,2.005151408562022,33.93445092588472,4.00303949147732,2.999363328928165,3.014289940008728,2.998360941313959,3.9903968385966238,2.0090005030176825,3.0154288977614425,5.017510906328893,27.097887262336545,0,175.8019483921365,60.987413528962136,151.7161691907762
08-1580,4.000380827586189,4.017964270003424,4.9746302398225195,4.978414502852431,5.00023213762427,5.001739993742348,5.012663647220118,3.019076590026805,3.001857049199428,2.9579278607939425,32.98301911553943,3.981891129890634,3.9974447326276143,3.982794885135273,4.9922760938010144,4.0257188068875935,5.04742016912288,5.021182902632447,5.013608856914034,36.067858253609074,0,104.22558754611472,-25.296253647541924,36.35247553675136
08-1522,3.0339732449087253,2.9861483671245863,3.999991854921793,3.039463952721773,4.993270532180511,4.988303230253875,4.998856845588467,1.9902367855895569,1.0066559186404236,0.9927060282708594,28.956243460340957,4.993788185724467,1.9958284590330089,3.9718531754186643,5.000460641004388,3.9881189266084514,0.9794752915958508,4.992453598808173,4.990668107935752,30.931615648534468,1,170.18836060192325,2.7309154460022635,11.590685105146708
08-1521,4.998916024205499,3.9867621600287078,5.000580936254221,5.0002657367770285,4.998407986108483,4.991825698240719,5.005984813582828,3.011344694212878,0.9783093399691076,1.9976990562777257,33.97642778410629,4.9904864632328625,3.985660833762331,2.9854669911376845,4.999983279128626,4.008449936114052,0.975042790630618,3.9687451476185545,4.989379348520541,31.040282395985187,1,164.11182779815726,2.6821630888934305,12.406008442970716
08-1520,3.9873411558516474,2.9656909694478975,2.9912720751311794,4.0009004098204715,4.985740703594436,5.006223475591147,5.006912176438905,1.0065235005962123,1.0214469186226631,1.0070199217056353,29.00281393115665,4.975378057111273,4.002810154053549,5.026731254741208,5.008931692586114,4.014039765375325,1.0204043439455868,3.98095083562175,3.988673065464508,32.00867647631907,0,149.14244371296118,3.73499435095722,11.610302587767459
08-1519,3.9729507459890963,4.024418448950868,3.992453766935479,3.9877119012710343,5.014073098551348,4.998309165946724,5.002416538972306,2.032156220297093,2.0072588806380733,0.9995912024383681,31.09609469182595,5.003330914693676,3.9914176556009453,4.009922007410921,3.992128084708438,3.97473405894717,4.930130808185876,3.0013846509527515,4.007646624630469,33.0673863248493,1,126.37951420375863,3.767830289177167,12.59166616153079
08-1518,3.9677788733738617,3.9873886969605254,5.001229272274127,4.009156238824105,4.989213773849379,5.005923928249628,5.006240095573854,1.989756982903099,1.9854324697742802,1.0053504399667306,32.11776412080249,4.996933120274968,3.0027444572014272,2.997478069434953,4.9879723457856056,3.984809808064474,4.982614568689745,3.994183073133646,5.006749045556578,34.10477872226486,0,50.47366133599928,3.745439042734363,13.643343990838966
08-1517,1.9716923511335613,2.9981530348083196,2.9904351714687754,2.978654851670455,3.984355117677894,4.998125232766332,4.98703884257515,2.9985012890990266,0.9942113191329076,0.978795574503766,25.011174835551675,5.000558661389032,3.9896345284571364,3.980628521075803,4.993440549898747,3.9912908847619586,3.01812315213766,2.9929819642955686,5.004072247651732,32.858473621282414,1,-36.545277255875455,3.7254155264257087,12.49384842968867
08-1516,5.004773408161773,2.9867122177067618,3.9758045947368683,4.039904906168224,4.011224946132744,5.009395263244655,4.998585856188613,0.9867471391669416,1.025351564409651,0.9746586140197835,29.9478987740541,2.011613312780833,1.9888322188983796,3.0055110124856426,4.998710550997296,3.00280977932995,1.0108228020855015,1.0077795446905564,2.990499416870758,20.034482586977994,0,-69.22273937659857,3.628702972537555,11.404144437372208
08-1482,4.009090639847387,4.0101471575044005,4.003658629384373,5.024282396488107,5.007880064083304,4.997969799943517,4.981102586461134,2.98750894330017,3.0070556128227492,0.9810400327016002,32.048620192546764,5.000105391487488,2.990744369252593,1.0037065661461417,4.999685486794038,3.9878656267772405,4.006203697374166,5.028399235400122,5.008630583678414,32.003115466695796,0,-56.509385916249684,3.2334558232125143,13.878730567861153
08-1481,2.971744980990026,2.9945169671119074,3.0182626379363997,4.018143282251064,4.976343437914381,4.983399431511565,4.98928888278572,3.004950069590253,1.983629187054907,2.0251787550153892,28.00037755277559,4.995342258932501,3.0215617725819084,2.009133399171556,4.999855501835249,3.9719392972936203,0.9496762431922346,3.0080892408422932,4.997348271057916,28.08987519632981,0,-36.25349488506385,3.8255820703370538,13.390406805541478
08-1480,4.015993848525908,3.980953906235346,5.014795213794934,4.974370581113843,5.0117343916160255,5.001913964707193,4.996650566119916,3.0026388723489967,2.986706514030564,0.97968162698352,33.00271753800787,4.012906185197753,1.976596846634237,2.050128685571324,4.985322673820835,3.9794542026086757,2.960872860256189,3.9861285026213116,4.99809689002932,28.85903995003875,0,-27.074451294968306,2.753705736412814,12.880097944266607
08-1479,2.991367961384574,4.006446840680484,3.9862228749179827,5.003786329781251,4.989822079755858,4.98158270710384,4.995918311335027,3.0069514281522647,3.0106006502294673,0.9873624220571198,30.926010827148318,3.9954440416955035,3.0301178888942975,2.009886374631558,4.998734388568939,1.0191765771837737,3.041196352121918,1.965218311881041,5.00640213240934,24.894700565539832,0,-26.170768426223518,4.211187923619275,10.577328143872284
08-1478,3.0026231113924795,3.9790721926686015,2.9787111665593238,3.0222867774156175,3.994865636680039,4.987663939460483,5.000254024437453,3.0066728661810527,3.0126367113943906,1.0016851088572896,26.884043295486975,3.992941371665119,4.013050439378789,0.9861059130679932,5.010125499350901,4.0422680424087405,3.9971041288963867,3.9955397373399095,4.998527193597732,31.007843546048328,0,-31.203515697268937,3.9669864351738093,10.023216731025116
08-1477,2.028809506937452,1.9877765929607756,1.9951647270535637,1.0109325586998572,3.0025667403366962,2.9925022887631787,2.9998733229180066,1.9969747482670597,3.006156624410346,0.9744938734957582,15.998643301007839,4.0093662955884986,2.9734426247161534,1.9722732759731512,5.018843843253537,4.006229388053115,0.9932969774050183,1.9414709591337227,4.999173930040709,25.97744790514715,0,-21.875944123103665,2.2900703464936956,10.916117739972393
08-1476,2.016026031449657,2.9692462536903683,3.0266749581843144,1.9815283815963678,3.008051079465671,3.991442840051143,4.000820420389307,1.9968861584561535,0.995054834498126,0.9860204719885006,20.9233120833634,2.989088497191118,2.9901741663357777,0.9887991802909181,4.014580593478851,1.0220043478567358,3.975773909851223,5.0312099089037385,4.987289115520488,26.0288648231214,0,15.063281504838615,3.910385014800435,11.933472908658525
08-1475,3.995201503176316,3.9792148308925888,4.010984433614112,4.988016989648014,5.006113938126374,4.9953715956666755,5.001071726885518,2.9875363856218704,3.0137376471580515,2.01084558512083,31.961976000264965,5.016328077635095,2.9724304713088863,0.9908535375511496,4.999099812962711,4.007220175298491,1.000568059091129,2.0027812583279547,4.986447217890025,25.865512886004428,0,48.05942713586631,3.9102551364521183,10.553733967584169
08-1474,3.98407487898943,4.002605946727969,4.011977503513314,3.9916695778479045,4.999316272880922,4.991151079512277,5.002042258327192,2.9909982197381764,2.9947082437880232,1.992980269027721,31.106317651231663,4.002243776454027,2.0109906843820156,1.016590622062367,4.997655194500697,4.014246541906096,1.985015782197304,3.050680805997384,5.009163226591822,26.097905260991524,0,54.719823358157626,5.029610568458111,11.556869748231495
08-1473,3.961548227552581,3.971324146813171,4.015140340300729,4.988876986190978,4.9941720215303205,4.988061081007747,4.994116902110153,2.9992707495227067,2.9854987183663844,2.0269782570022845,31.99496923937437,5.0219481057291775,4.021691420873545,0.9876256918102131,2.018411240823687,4.01510934653058,5.026292472233547,5.038327955780672,5.00288152566299,31.01488138104913,0,41.82266982771219,2.6029821576074204,11.850742458500523
08-1168,3.987149120798544,3.9783800772682354,5.007159070826964,5.028179585582261,5.005657485148745,5.0130927964602074,4.995553883708387,3.002529568070951,3.0269195931905815,1.9727802453859185,33.079386524197616,4.999162052261299,3.003894200704337,1.980144558877147,4.998372630333187,1.0138260901612026,0.9676671571373465,4.015769172180264,4.991764158390583,26.014821350122084,0,37.27250407834818,2.4018995092240734,13.1872730064646
08-1167,3.9962272173090887,4.999965421509242,4.002052076404396,4.964590460774553,4.99837519697089,4.9942414044127466,4.999773777762466,3.0091254612198006,3.0082932513603367,2.994461628793261,33.02123559137222,5.013264933896223,2.0207128785328483,2.0107706051779597,5.01284323110252,4.007250163831431,3.0256147964616518,0.9856696237784915,4.003113789356655,25.98792692225289,0,21.30924169445333,4.0529254753962505,13.94532635012224
08-1166,2.9823596380436173,2.992065102781843,3.0112687233365425,3.0120903881577292,3.0247774219008376,2.9810570049822713,2.999869075267269,3.0078168668950984,2.9866846979600514,0.9929845044271146,21.041865299744227,4.977070328203864,2.003120781267188,3.9876105729499707,4.999569046995478,5.002906871883975,1.050452974361382,0.9893901950312098,5.00023510250376,27.90580973004708,1,9.611691853662968,3.649419078809226,11.373432100499492
08-1165,3.997654509291246,3.0290772727033892,3.9907073371040234,2.9761793055336745,5.0080481167413025,4.99693519182418,4.993363098977913,3.019990553874892,3.0022778666267222,0.9998568281060716,28.960558384382516,5.017934821777266,2.0164978616032085,5.011541640661744,4.9644649463615265,3.991723556511974,1.0189569526689801,2.044621574585805,4.989071013481517,28.936315193723274,0,7.741558988148221,2.3874225320245923,10.12208235355654
08-1164,4.001373301405809,4.026768940397964,3.9759338270135336,4.982281499505377,4.987326666841209,4.990449128667237,5.0066346436845395,2.9875121290442777,1.0004630962809618,0.9803408290668522,32.082672078637046,5.009642275004292,2.004960953451117,1.983064273001165,5.009835060656075,4.010720357111719,0.9621373357007529,1.0138032340948842,4.999018928292527,25.134497676519903,0,4.792285154813651,-7.546139213112423,11.14742613878299
08-1163,3.995981945737267,2.9873311475907376,4.012301325066497,4.962955103716563,3.993445223216313,4.992485126216078,5.004446167563502,1.9970139486473522,0.9940630592897313,0.9906977074851652,30.022288631470946,4.990970797776301,4.00023861173462,4.990552733160759,4.014311566829189,5.006331457220936,4.025194804225374,2.9623867466202856,5.002416287287039,35.006148956747936,0,7.4836413471616225,16.324498430842723,11.886765108926664
08-1162,3.9883848069343593,4.008132401870126,5.021059313057702,4.989879421423981,5.00066140912232,5.006032010579926,4.994726212931837,2.988634003911857,2.0039625677525397,2.0126458858437637,32.98104047709108,5.012099231054075,3.0131453068544443,4.988350300072335,4.995140850603584,3.9814931952675106,0.9849770838487953,0.99045891953315,4.984940613540899,29.00067674390277,0,153.5385404199893,63.75293603762113,161.94363935948627
08-1067,4.003013767382022,3.0109370946522698,4.980974007043465,4.027846926495813,4.0178339246812,4.996194382894235,4.99872181382184,2.0163984695799555,0.9842459614744603,0.9956827815634368,30.02225074598828,4.98227395942866,2.997343956327944,4.008233911900665,4.982858910823749,5.0242461405706536,0.9839433900853464,1.0404047833868382,5.007953452050728,29.070016568065824,0,166.27555602461072,-32.505964838422614,-164.11607145437944
08-1066,2.0078972393644965,2.991278746898689,3.013984462243383,5.004881436889677,5.019366581438021,3.990212503017284,4.012327182202889,1.9935489812995395,1.0148227789915758,0.982857362425646,25.948711948032166,4.9930429817132,3.024754834048405,3.997118883035242,5.022536941504319,4.02022714830802,5.004147844385331,5.031563714381878,5.001874819595108,35.93540146199191,0,13.83290768352599,-68.4001571961704,-6.79757454266663
08-1065,2.980515160744362,3.978169945114959,3.028597141164582,3.977910910994224,4.994563285316934,5.003789447997346,5.00098503276718,3.014828837617832,1.999895465305593,1.0333332874353724,28.978940871332394,4.988094372322179,2.9946400612029764,4.9755440722182644,4.997839663279279,4.003942822938293,3.992414055074205,4.011669902324304,5.015228372718785,35.035252328894536,0,-61.376018126945745,-32.77814081426388,83.88045898680345
08-1064,5.025212595267783,4.9998204825363635,2.999961782330386,4.01874882047713,4.987186422716847,5.009764944992893,5.002427268784142,3.018651617002579,1.9726928916845514,2.000786835844085,31.996036639035193,5.012869548545943,4.009636610789191,3.973869436745788,4.994908181446025,4.024026378693524,2.9857618629275025,4.039053576072515,5.011365382962975,34.01252745227026,0,-54.360890263355735,44.358652115668214,125.54092608447112
08-0725,4.998238283624948,3.997477013860365,3.986082222070773,4.022696313595233,4.985431572858195,5.004558953814708,4.996264587521011,2.005307916780154,0.9961290128524174,1.0098289790380848,31.96230430935427,5.017462494573703,2.9879930646946615,3.993675327666616,5.006648424393659,4.014838555629651,5.0210471868302164,4.964416615790739,5.0144300861057856,35.97686697630879,0,-56.9137768901333,64.43234800378373,164.4015727005125
08-0724,3.0003368325237134,3.993639251967488,4.002093083137466,4.001917861922527,4.003464435355519,4.979165158279071,4.998079266557279,2.003762440242965,0.989550786016907,1.0122455896873719,29.11177148920765,4.993719767904909,3.973269845390935,4.971665499023246,5.0405284703965085,0.9910219912775208,1.0035446727162622,2.983015700172455,4.993697964843941,28.96012404544448,0,-131.5801850608087,65.33618193654169,166.4185929058292
08-0723,5.012655407071731,4.006456391396002,2.9906330207243483,4.037506005905656,4.031618076721426,4.990531850971155,5.009270974467871,3.0004961462914976,0.9492627111607932,0.9988660894928145,29.970228386581418,4.982214502333262,3.006081978161628,4.991708237374966,5.007170382651843,4.962973646878068,2.9413404648244295,0.996886449839334,5.005295569529221,32.0543681737586,0,-152.4630894040394,66.59403124115923,161.45641429472857
08-0695,4.004167445592625,3.9890417831101295,4.989506736201015,5.0151436793997854,4.007398747651943,5.000402918375731,5.000694985564108,2.995928829303586,1.9973563489388297,1.9873441751917058,32.14933171096921,4.986334801006435,1.969348557098108,5.005132340899848,5.002640175505702,0.962283292459186,5.031390364437382,3.9856370525128657,5.000653305161062,32.04548340699233,0,-154.23444793942338,70.30785188198517,165.89124131284578
